full_address,estimate_date,estimate_value,estimate_range,link
"11 Samwell Drive, Whitby, Porirua",19/05/1999,$1.2M,$1.13M - $1.27M,https://www.homes.co.nz/address/porirua/whitby/11-samwell-drive/q5YnM
"38 James Cook Drive, Whitby, Porirua",28/02/1996,$1.1M,$1.04M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/38-james-cook-drive/kGZyj
"17 Adventure Drive, Whitby, Porirua",12/02/2004,$925K,$875K - $980K,https://www.homes.co.nz/address/porirua/whitby/17-adventure-drive/KAzQW
"104 Ayton Drive, Whitby, Porirua",24/07/2017,$900K,$850K - $950K,https://www.homes.co.nz/address/porirua/whitby/104-ayton-drive/gpVPM
"5 Bosun Terrace, Whitby, Porirua",18/08/2009,$1.24M,$1.18M - $1.31M,https://www.homes.co.nz/address/porirua/whitby/5-bosun-terrace/kGZwO
"15 Cannon Lane, Whitby, Porirua",15/04/2013,$895K,$845K - $945K,https://www.homes.co.nz/address/porirua/whitby/15-cannon-lane/yKWLb
"16 Carvel Lane, Whitby, Porirua",7/12/2015,$890K,$840K - $940K,https://www.homes.co.nz/address/porirua/whitby/16-carvel-lane/zZn9J
"30 Latitude Close, Whitby, Porirua",25/03/2006,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/porirua/whitby/30-latitude-close/aZoje
"35 Leeward Drive, Whitby, Porirua",11/04/2013,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/35-leeward-drive/ejnXJ
"27 Leeward Drive, Whitby, Porirua",19/10/2003,$1.49M,$1.4M - $1.57M,https://www.homes.co.nz/address/porirua/whitby/27-leeward-drive/z2pbE
"25 Longitude Place, Whitby, Porirua",30/07/2004,$1.14M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/25-longitude-place/05VY9
"44 Mercury Way, Whitby, Porirua",19/10/2007,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/44-mercury-way/Nqxjn
"110 Omapere Street, Whitby, Porirua",25/05/1987,$935K,$885K - $985K,https://www.homes.co.nz/address/porirua/whitby/110-omapere-street/ZNKxV
"39 Shackle Lane, Whitby, Porirua",2/05/2011,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/39-shackle-lane/B89a5
"81 Spinnaker Drive, Whitby, Porirua",26/05/2007,$920K,$870K - $970K,https://www.homes.co.nz/address/porirua/whitby/81-spinnaker-drive/1RNGX
"10 Staysail Place, Whitby, Porirua",1/09/1987,$825K,$780K - $870K,https://www.homes.co.nz/address/porirua/whitby/10-staysail-place/ppjbY
"5 Stemhead Lane, Whitby, Porirua",1/01/1970,$865K,$815K - $915K,https://www.homes.co.nz/address/porirua/whitby/5-stemhead-lane/MYWGn
"10 The Bollard, Whitby, Porirua",11/01/2015,$850K,$805K - $900K,https://www.homes.co.nz/address/porirua/whitby/10-the-bollard/jp8RM
"19 The Anchorage, Whitby, Porirua",27/10/2016,$1.14M,$1.08M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/19-the-anchorage/jpOkz
"66 Spyglass Lane, Whitby, Porirua",16/02/2011,$1.14M,$1.07M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/66-spyglass-lane/2AyXZ
"24A Thimble Lane, Whitby, Porirua",19/11/2013,$960K,$905K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/24a-thimble-lane/Ek8yX
"3 Gybe Place, Whitby, Porirua",23/04/2015,$1.04M,$980K - $1.1M,https://www.homes.co.nz/address/porirua/whitby/3-gybe-place/a7Nxe
"7 Polestar Lane, Whitby, Porirua",9/06/2019,$245K,$240K - $255K,https://www.homes.co.nz/address/porirua/whitby/7-polestar-lane/qpjy4
"53 Endeavour Drive, Whitby, Porirua",28/03/2019,$1.73M,$1.63M - $1.82M,https://www.homes.co.nz/address/porirua/whitby/53-endeavour-drive/QAXZz
"148 Endeavour Drive, Whitby, Porirua",3/11/2017,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/148-endeavour-drive/Gylz1
"3 Hull Place, Whitby, Porirua",20/05/2016,$1.5M,$1.42M - $1.58M,https://www.homes.co.nz/address/porirua/whitby/3-hull-place/kbM7l
"18 Barque Crescent, Whitby, Porirua",1/01/1970,$1.2M,$1.14M - $1.27M,https://www.homes.co.nz/address/porirua/whitby/18-barque-crescent/YeRPw
"128 Discovery Drive, Whitby, Porirua",5/11/2003,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/128-discovery-drive/kpYvO
"8 Voyager Way, Whitby, Porirua",13/03/2000,$1.3M,$1.23M - $1.38M,https://www.homes.co.nz/address/porirua/whitby/8-voyager-way/YeXLP
"62 Spyglass Lane, Whitby, Porirua",16/12/2004,$1.2M,$1.13M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/62-spyglass-lane/PBQGz
"38 Samwell Drive, Whitby, Porirua",31/12/2012,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/38-samwell-drive/1RNYR
"38 Joseph Banks Drive, Whitby, Porirua",18/02/2002,$1.16M,$1.09M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/38-joseph-banks-drive/bZNVa
"75 Joseph Banks Drive, Whitby, Porirua",29/05/1998,$1.19M,$1.12M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/75-joseph-banks-drive/1Rnj0
"25 Joseph Banks Drive, Whitby, Porirua",21/03/2018,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/porirua/whitby/25-joseph-banks-drive/MGL1v
"8 James Cook Drive, Whitby, Porirua",16/11/2017,$955K,$900K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/8-james-cook-drive/gZeo9
"20 Adventure Drive, Whitby, Porirua",18/02/1998,$905K,$855K - $955K,https://www.homes.co.nz/address/porirua/whitby/20-adventure-drive/lprPn
"62 Ayton Drive, Whitby, Porirua",23/02/2006,$995K,$940K - $1.05M,https://www.homes.co.nz/address/porirua/whitby/62-ayton-drive/2AMxL
"80 Ayton Drive, Whitby, Porirua",16/07/2020,$925K,$870K - $975K,https://www.homes.co.nz/address/porirua/whitby/80-ayton-drive/ZNaLn
"12 Discovery Drive, Whitby, Porirua",20/12/2017,$860K,$810K - $905K,https://www.homes.co.nz/address/porirua/whitby/12-discovery-drive/9gyMP
"20 Discovery Drive, Whitby, Porirua",4/10/2012,$940K,$890K - $990K,https://www.homes.co.nz/address/porirua/whitby/20-discovery-drive/7oJov
"6 Longitude Place, Whitby, Porirua",1/01/1970,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/6-longitude-place/MGeN5
"53 Mercury Way, Whitby, Porirua",25/02/1987,$965K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/53-mercury-way/WeDPb
"80 Omapere Street, Whitby, Porirua",29/10/2006,$935K,$880K - $985K,https://www.homes.co.nz/address/porirua/whitby/80-omapere-street/MYJ5Z
"14 Shackle Lane, Whitby, Porirua",22/11/2000,$1.05M,$985K - $1.1M,https://www.homes.co.nz/address/porirua/whitby/14-shackle-lane/XlEA7
"15 The Companionway, Whitby, Porirua",1/01/1970,$1.02M,$970K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/15-the-companionway/eja1J
"109 Spinnaker Drive, Whitby, Porirua",9/08/2003,$900K,$850K - $950K,https://www.homes.co.nz/address/porirua/whitby/109-spinnaker-drive/Ekrpr
"18 Stemhead Lane, Whitby, Porirua",21/03/1984,$840K,$795K - $885K,https://www.homes.co.nz/address/porirua/whitby/18-stemhead-lane/QKlZV
"41 The Crowsnest, Whitby, Porirua",1/01/1970,$1.19M,$1.12M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/41-the-crowsnest/50pLV
"7 Woolwich Close, Whitby, Porirua",21/06/2019,$830K,$785K - $875K,https://www.homes.co.nz/address/porirua/whitby/7-woolwich-close/YwlaP
"9 Woolwich Close, Whitby, Porirua",5/09/2002,$825K,$780K - $870K,https://www.homes.co.nz/address/porirua/whitby/9-woolwich-close/0My7n
"28 Woolwich Close, Whitby, Porirua",6/07/2020,$905K,$855K - $955K,https://www.homes.co.nz/address/porirua/whitby/28-woolwich-close/V1X0W
"46 James Cook Drive, Whitby, Porirua",22/08/2014,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/porirua/whitby/46-james-cook-drive/05RvZ
"21 Endeavour Drive, Whitby, Porirua",19/01/2009,$1.44M,$1.36M - $1.52M,https://www.homes.co.nz/address/porirua/whitby/21-endeavour-drive/44vz8
"29 Endeavour Drive, Whitby, Porirua",12/08/2019,$1.93M,$1.82M - $2.04M,https://www.homes.co.nz/address/porirua/whitby/29-endeavour-drive/AoeVz
"14 Leadline Place, Whitby, Porirua",13/03/2017,$1.44M,$1.36M - $1.52M,https://www.homes.co.nz/address/porirua/whitby/14-leadline-place/X9Ql2
"43A Hicks Close, Whitby, Porirua",21/10/2013,$675K,$660K - $690K,https://www.homes.co.nz/address/porirua/whitby/43a-hicks-close/vYQwr
"11 Eclipse Lane, Whitby, Porirua",18/03/2020,$1.19M,$1.13M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/11-eclipse-lane/WeV2n
"20 Spyglass Lane, Whitby, Porirua",11/10/2002,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/20-spyglass-lane/eZNL7
"8 Samwell Drive, Whitby, Porirua",26/02/2017,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/8-samwell-drive/Na0En
"28 Samwell Drive, Whitby, Porirua",9/01/1996,$955K,$900K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/28-samwell-drive/pKrO2
"24 Joseph Banks Drive, Whitby, Porirua",12/04/2017,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/24-joseph-banks-drive/7oBq8
"2 Anchor Lane, Whitby, Porirua",26/10/2016,$945K,$895K - $1M,https://www.homes.co.nz/address/porirua/whitby/2-anchor-lane/pKxl5
"6 Cannon Lane, Whitby, Porirua",15/04/2008,$955K,$905K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/6-cannon-lane/8yN1g
"7 The Bollard, Whitby, Porirua",22/03/2016,$870K,$820K - $915K,https://www.homes.co.nz/address/porirua/whitby/7-the-bollard/OoagJ
"52 Hicks Close, Whitby, Porirua",25/10/2019,$975K,$920K - $1.03M,https://www.homes.co.nz/address/porirua/whitby/52-hicks-close/kGJ9o
"13 Latitude Close, Whitby, Porirua",7/12/2008,$780K,$765K - $800K,https://www.homes.co.nz/address/porirua/whitby/13-latitude-close/QKE2x
"48 Leeward Drive, Whitby, Porirua",10/04/2006,$1.17M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/48-leeward-drive/0MzVR
"91 Leeward Drive, Whitby, Porirua",16/03/2005,$880K,$830K - $930K,https://www.homes.co.nz/address/porirua/whitby/91-leeward-drive/ZNKON
"19 Longitude Place, Whitby, Porirua",26/11/2019,$1.19M,$1.12M - $1.25M,https://www.homes.co.nz/address/porirua/whitby/19-longitude-place/lby7O
"49 Omapere Street, Whitby, Porirua",19/03/2015,$720K,$680K - $760K,https://www.homes.co.nz/address/porirua/whitby/49-omapere-street/JOQzR
"19 Stemhead Lane, Whitby, Porirua",23/04/2019,$910K,$860K - $960K,https://www.homes.co.nz/address/porirua/whitby/19-stemhead-lane/MYWLZ
"26 The Quarterdeck, Whitby, Porirua",9/09/2005,$1.01M,$950K - $1.06M,https://www.homes.co.nz/address/porirua/whitby/26-the-quarterdeck/4L8QL
"6 The Sounding, Whitby, Porirua",16/02/2014,$1.04M,$985K - $1.1M,https://www.homes.co.nz/address/porirua/whitby/6-the-sounding/vOZGP
"6 Venus Place, Whitby, Porirua",4/04/2005,$855K,$810K - $905K,https://www.homes.co.nz/address/porirua/whitby/6-venus-place/05VQO
"2 Abbey Way, Whitby, Porirua",11/07/2019,$945K,$895K - $1M,https://www.homes.co.nz/address/porirua/whitby/2-abbey-way/8Yy7Z
"137 Endeavour Drive, Whitby, Porirua",18/07/2013,$1.31M,$1.24M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/137-endeavour-drive/8X0bn
"15 Spritsail Place, Whitby, Porirua",13/04/2015,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/15-spritsail-place/a7ZOn
"28 Leadline Place, Whitby, Porirua",14/04/2015,$1.45M,$1.37M - $1.53M,https://www.homes.co.nz/address/porirua/whitby/28-leadline-place/Gaya8
"59 Albatross Close, Whitby, Porirua",1/01/1970,$820K,$775K - $865K,https://www.homes.co.nz/address/porirua/whitby/59-albatross-close/gZ7yM
"10 The Haven, Whitby, Porirua",26/02/2007,$1.14M,$1.08M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/10-the-haven/wBR0B
"14 The Masthead, Whitby, Porirua",1/01/1970,$530K,$510K - $550K,https://www.homes.co.nz/address/porirua/whitby/14-the-masthead/eZwzJ
"51 The Masthead, Whitby, Porirua",26/02/2016,$2.74M,$2.59M - $2.9M,https://www.homes.co.nz/address/porirua/whitby/51-the-masthead/Ywjb5
"22 Musket Lane, Whitby, Porirua",21/04/2015,$1.16M,$1.09M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/22-musket-lane/pypO5
"7 Picketboat Lane, Whitby, Porirua",12/12/2008,$1.16M,$1.1M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/7-picketboat-lane/jpxlG
"44 Samwell Drive, Whitby, Porirua",4/05/2014,$1.16M,$1.1M - $1.23M,https://www.homes.co.nz/address/porirua/whitby/44-samwell-drive/1Rnkw
"21 Cleat Street, Whitby, Porirua",1/01/1970,$995K,$940K - $1.05M,https://www.homes.co.nz/address/porirua/whitby/21-cleat-street/Wegyx
"58 Discovery Drive, Whitby, Porirua",1/01/1970,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/58-discovery-drive/jpx4G
"46 Hicks Close, Whitby, Porirua",26/06/2015,$985K,$930K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/46-hicks-close/vOvrP
"41 Latitude Close, Whitby, Porirua",1/08/2007,$1.17M,$1.1M - $1.23M,https://www.homes.co.nz/address/porirua/whitby/41-latitude-close/oKRwb
"10 Leeward Drive, Whitby, Porirua",4/07/2003,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/porirua/whitby/10-leeward-drive/Nannn
"8 Parkinson Close, Whitby, Porirua",26/02/2016,$875K,$830K - $925K,https://www.homes.co.nz/address/porirua/whitby/8-parkinson-close/8XzXG
"32 Postgate Drive, Whitby, Porirua",24/02/2006,$780K,$735K - $820K,https://www.homes.co.nz/address/porirua/whitby/32-postgate-drive/0MyyN
"13 Solander Place, Whitby, Porirua",28/07/2015,$1.05M,$995K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/13-solander-place/rrja8
"201 Staithes Drive South, Whitby, Porirua",6/03/2002,$860K,$810K - $905K,https://www.homes.co.nz/address/porirua/whitby/201-staithes-drive-south/DDKav
"22 Staysail Place, Whitby, Porirua",21/04/2021,$935K,$900K - $960K,https://www.homes.co.nz/address/porirua/whitby/22-staysail-place/DGYjM
"3 Staysail Place, Whitby, Porirua",25/08/2016,$835K,$790K - $880K,https://www.homes.co.nz/address/porirua/whitby/3-staysail-place/1XaEQ
"4 Venus Place, Whitby, Porirua",31/10/2004,$940K,$890K - $995K,https://www.homes.co.nz/address/porirua/whitby/4-venus-place/1RNg0
"9 Gennaker Lane, Whitby, Porirua",4/02/2014,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/9-gennaker-lane/rjGAY
"74 Staithes Drive North, Whitby, Porirua",18/10/2011,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/74-staithes-drive-north/WeDnb
"55 Banks Boulevard, Whitby, Porirua",5/07/2016,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/55-banks-boulevard/gbDON
"14 Albatross Close, Whitby, Porirua",28/02/2007,$835K,$790K - $880K,https://www.homes.co.nz/address/porirua/whitby/14-albatross-close/0MW0R
"24 Albatross Close, Whitby, Porirua",6/12/2013,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/24-albatross-close/RGvBP
"61 Albatross Close, Whitby, Porirua",29/09/2013,$1.03M,$970K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/61-albatross-close/8XzGZ
"30 Lanyon Place, Whitby, Porirua",9/06/2010,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/porirua/whitby/30-lanyon-place/MY5z5
"4 The Layline, Whitby, Porirua",14/09/2000,$1.51M,$1.43M - $1.59M,https://www.homes.co.nz/address/porirua/whitby/4-the-layline/QAnQ5
"22 Spyglass Lane, Whitby, Porirua",27/04/2006,$1.22M,$1.15M - $1.29M,https://www.homes.co.nz/address/porirua/whitby/22-spyglass-lane/OP8nJ
"9 Picketboat Lane, Whitby, Porirua",3/11/2016,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/porirua/whitby/9-picketboat-lane/OoaG1
"11 Observatory Close, Whitby, Porirua",30/09/2006,$1.14M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/11-observatory-close/JAlDq
"8 Joseph Banks Drive, Whitby, Porirua",4/07/2004,$1.1M,$1.04M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/8-joseph-banks-drive/XlXW0
"14 Joseph Banks Drive, Whitby, Porirua",22/06/2014,$1.25M,$1.19M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/14-joseph-banks-drive/jpxve
"9 Anchor Lane, Whitby, Porirua",6/07/2010,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/porirua/whitby/9-anchor-lane/8yJLZ
"32 Bosun Terrace, Whitby, Porirua",21/12/1988,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/32-bosun-terrace/7kq8v
"6 Capstan Lane, Whitby, Porirua",6/11/2008,$945K,$890K - $995K,https://www.homes.co.nz/address/porirua/whitby/6-capstan-lane/kGZgO
"18 Discovery Drive, Whitby, Porirua",4/08/2016,$970K,$915K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/18-discovery-drive/vZb7Z
"39 Discovery Drive, Whitby, Porirua",1/01/1970,$945K,$890K - $995K,https://www.homes.co.nz/address/porirua/whitby/39-discovery-drive/zZnkE
"6 Mizzen Place, Whitby, Porirua",20/03/2019,$925K,$870K - $975K,https://www.homes.co.nz/address/porirua/whitby/6-mizzen-place/kG2OW
"11 Ration Lane, Whitby, Porirua",7/12/2009,$1.05M,$995K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/11-ration-lane/zZ44B
"11 The Marlinspike, Whitby, Porirua",26/10/2002,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/11-the-marlinspike/ppOzM
"8 Shackle Lane, Whitby, Porirua",22/04/2021,$910K,$875K - $935K,https://www.homes.co.nz/address/porirua/whitby/8-shackle-lane/ZegKp
"36 Spinnaker Drive, Whitby, Porirua",13/08/2010,$1.03M,$970K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/36-spinnaker-drive/X9KAB
"10 Spinnaker Drive, Whitby, Porirua",14/03/1983,$1.23M,$1.17M - $1.3M,https://www.homes.co.nz/address/porirua/whitby/10-spinnaker-drive/ejn9x
"21 The Bollard, Whitby, Porirua",28/05/1999,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/21-the-bollard/LxaAX
"7 The Crowsnest, Whitby, Porirua",12/12/1998,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/porirua/whitby/7-the-crowsnest/YeRoa
"2B Observatory Close, Whitby, Porirua",16/03/2018,$1.14M,$1.08M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/2b-observatory-close/5YODa
"16 Optimist Way, Whitby, Porirua",6/03/2019,$1.44M,$1.36M - $1.52M,https://www.homes.co.nz/address/porirua/whitby/16-optimist-way/pypMo
"67 Staithes Drive North, Whitby, Porirua",29/11/2018,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/67-staithes-drive-north/RGlLZ
"6 Anchor Lane, Whitby, Porirua",6/11/1995,$1.07M,$1.01M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/6-anchor-lane/YwO7y
"18 Albatross Close, Whitby, Porirua",1/01/1970,$885K,$835K - $935K,https://www.homes.co.nz/address/porirua/whitby/18-albatross-close/qpjxg
"19 Saunders Close, Whitby, Porirua",14/05/2002,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/porirua/whitby/19-saunders-close/nKzRN
"18 Joseph Banks Drive, Whitby, Porirua",29/09/2018,$1.19M,$1.12M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/18-joseph-banks-drive/OPGMe
"88 Joseph Banks Drive, Whitby, Porirua",5/09/2018,$2.31M,$2.18M - $2.44M,https://www.homes.co.nz/address/porirua/whitby/88-joseph-banks-drive/bxavk
"56 Ayton Drive, Whitby, Porirua",22/10/2001,$900K,$850K - $950K,https://www.homes.co.nz/address/porirua/whitby/56-ayton-drive/LxOYV
"9 Bowline Place, Whitby, Porirua",22/05/2019,$1.01M,$950K - $1.06M,https://www.homes.co.nz/address/porirua/whitby/9-bowline-place/Yeg9y
"11 Carvel Lane, Whitby, Porirua",1/01/1970,$880K,$835K - $930K,https://www.homes.co.nz/address/porirua/whitby/11-carvel-lane/1RJpE
"29 Hicks Close, Whitby, Porirua",30/06/2015,$900K,$850K - $950K,https://www.homes.co.nz/address/porirua/whitby/29-hicks-close/0k5Qn
"75 Omapere Street, Whitby, Porirua",28/05/2020,$885K,$835K - $935K,https://www.homes.co.nz/address/porirua/whitby/75-omapere-street/441P8
"8 Solander Place, Whitby, Porirua",20/11/2005,$890K,$840K - $940K,https://www.homes.co.nz/address/porirua/whitby/8-solander-place/74olq
"50 The Companionway, Whitby, Porirua",4/03/2005,$920K,$870K - $970K,https://www.homes.co.nz/address/porirua/whitby/50-the-companionway/PBvPn
"16 Staysail Place, Whitby, Porirua",9/12/2015,$990K,$935K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/16-staysail-place/B8Kxp
"1 The Bollard, Whitby, Porirua",9/03/2006,$855K,$805K - $900K,https://www.homes.co.nz/address/porirua/whitby/1-the-bollard/2AyY8
"22 The Bollard, Whitby, Porirua",6/10/2016,$835K,$790K - $880K,https://www.homes.co.nz/address/porirua/whitby/22-the-bollard/qpxBg
"101 Discovery Drive, Whitby, Porirua",15/03/2021,$1.16M,$1.11M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/101-discovery-drive/2vbKj
"3 Picketboat Lane, Whitby, Porirua",1/01/1970,$1.02M,$965K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/3-picketboat-lane/YeMKa
"10 Picketboat Lane, Whitby, Porirua",16/02/2004,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/10-picketboat-lane/B8EzO
"2 Joseph Banks Drive, Whitby, Porirua",1/10/2006,$1.14M,$1.08M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/2-joseph-banks-drive/LxOjk
"31 Adventure Drive, Whitby, Porirua",21/03/2018,$TBC,$ - $,https://www.homes.co.nz/address/porirua/whitby/31-adventure-drive/q5wOg
"26 Bosun Terrace, Whitby, Porirua",23/10/2003,$1.15M,$1.09M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/26-bosun-terrace/1RN2W
"8 Capstan Lane, Whitby, Porirua",28/06/2008,$995K,$940K - $1.05M,https://www.homes.co.nz/address/porirua/whitby/8-capstan-lane/nK20g
"22 Discovery Drive, Whitby, Porirua",30/04/2018,$860K,$810K - $905K,https://www.homes.co.nz/address/porirua/whitby/22-discovery-drive/aN8NV
"24 Discovery Drive, Whitby, Porirua",31/01/2014,$870K,$820K - $915K,https://www.homes.co.nz/address/porirua/whitby/24-discovery-drive/BLJkp
"12 Furneaux Grove, Whitby, Porirua",26/08/2019,$1.24M,$1.18M - $1.31M,https://www.homes.co.nz/address/porirua/whitby/12-furneaux-grove/PB2Q0
"40 Hicks Close, Whitby, Porirua",6/10/2016,$965K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/40-hicks-close/ZeOPv
"21 Longitude Place, Whitby, Porirua",8/04/2014,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/porirua/whitby/21-longitude-place/05gw9
"86 Mercury Way, Whitby, Porirua",1/04/2016,$835K,$790K - $880K,https://www.homes.co.nz/address/porirua/whitby/86-mercury-way/zZqB8
"66 Mercury Way, Whitby, Porirua",2/07/2015,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/66-mercury-way/AOwvn
"6 Parkinson Close, Whitby, Porirua",19/11/2005,$995K,$940K - $1.05M,https://www.homes.co.nz/address/porirua/whitby/6-parkinson-close/L4VLX
"9 Solander Place, Whitby, Porirua",1/01/1970,$945K,$890K - $995K,https://www.homes.co.nz/address/porirua/whitby/9-solander-place/MYENe
"23 Solander Place, Whitby, Porirua",31/07/2015,$970K,$920K - $1.03M,https://www.homes.co.nz/address/porirua/whitby/23-solander-place/ljbZZ
"10 The Companionway, Whitby, Porirua",7/12/2013,$1.13M,$1.06M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/10-the-companionway/KAzLQ
"3 The Sounding, Whitby, Porirua",3/11/2014,$1.12M,$1.06M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/3-the-sounding/xZVor
"23 Transom Close, Whitby, Porirua",6/09/2005,$855K,$805K - $900K,https://www.homes.co.nz/address/porirua/whitby/23-transom-close/wBq0D
"47 James Cook Drive, Whitby, Porirua",18/09/2008,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/porirua/whitby/47-james-cook-drive/KAq1x
"6 Madeira Close, Whitby, Porirua",12/02/2019,$475K,$460K - $495K,https://www.homes.co.nz/address/porirua/whitby/6-madeira-close/kGJYp
"7 Leadline Place, Whitby, Porirua",3/03/2015,$1.3M,$1.23M - $1.37M,https://www.homes.co.nz/address/porirua/whitby/7-leadline-place/0kM5n
"12 Voyager Way, Whitby, Porirua",2/08/2018,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/12-voyager-way/X9KPJ
"13 Spyglass Lane, Whitby, Porirua",6/09/2004,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/13-spyglass-lane/oKx2g
"374 Paremata Road, Whitby, Porirua",1/01/1970,$1.34M,$1.27M - $1.42M,https://www.homes.co.nz/address/porirua/whitby/374-paremata-road/nKzb9
"42 Sailmaker Close, Whitby, Porirua",9/04/2019,$1.03M,$975K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/42-sailmaker-close/jGeVo
"23 Samwell Drive, Whitby, Porirua",26/11/2020,$1.2M,$1.14M - $1.27M,https://www.homes.co.nz/address/porirua/whitby/23-samwell-drive/vvegK
"91 Joseph Banks Drive, Whitby, Porirua",14/08/2004,$1.65M,$1.56M - $1.74M,https://www.homes.co.nz/address/porirua/whitby/91-joseph-banks-drive/QKpOJ
"21 Adventure Drive, Whitby, Porirua",5/02/2013,$865K,$815K - $910K,https://www.homes.co.nz/address/porirua/whitby/21-adventure-drive/Nqpp4
"12 Adventure Drive, Whitby, Porirua",22/02/2016,$825K,$780K - $870K,https://www.homes.co.nz/address/porirua/whitby/12-adventure-drive/4LWNg
"4 Adventure Drive, Whitby, Porirua",11/09/1985,$860K,$810K - $905K,https://www.homes.co.nz/address/porirua/whitby/4-adventure-drive/vZb5P
"8 Bobstay Lane, Whitby, Porirua",20/08/2008,$820K,$775K - $865K,https://www.homes.co.nz/address/porirua/whitby/8-bobstay-lane/jpOoM
