WKT,address_id,change_id,address_type,unit_value,address_number,address_number_suffix,address_number_high,water_route_name,water_name,suburb_locality,town_city,full_address_number,full_road_name,full_address,road_section_id,gd2000_xcoord,gd2000_ycoord,water_route_name_ascii,water_name_ascii,suburb_locality_ascii,town_city_ascii,full_road_name_ascii,full_address_ascii,shape_X,shape_Y
POINT (174.9014097333 -41.11953845),1596923,1375952,Road,,3,,,,,Whitby,Porirua,3,Semaphore Lane,"3 Semaphore Lane, Whitby, Porirua",344614,174.90140973,-41.11953845,,,Whitby,Porirua,Semaphore Lane,"3 Semaphore Lane, Whitby, Porirua",174.9014097333,-41.11953845
POINT (174.89395985 -41.11656355),1529327,1330311,Road,,24,,,,,Whitby,Porirua,24,Newhaven Way,"24 Newhaven Way, Whitby, Porirua",102160,174.89395985,-41.11656355,,,Whitby,Porirua,Newhaven Way,"24 Newhaven Way, Whitby, Porirua",174.89395985,-41.11656355
POINT (174.90605175 -41.1171639),1609852,1384531,Road,,20,,,,,Whitby,Porirua,20,Madeira Close,"20 Madeira Close, Whitby, Porirua",382198,174.90605175,-41.11716390,,,Whitby,Porirua,Madeira Close,"20 Madeira Close, Whitby, Porirua",174.90605175,-41.1171639
POINT (174.9079673833 -41.1151427167),1565972,1357494,Road,,4,,,,,Whitby,Porirua,4,Helm Place,"4 Helm Place, Whitby, Porirua",310396,174.90796738,-41.11514272,,,Whitby,Porirua,Helm Place,"4 Helm Place, Whitby, Porirua",174.9079673833,-41.1151427167
POINT (174.9136096333 -41.1149524167),1666813,1421707,Road,,146,,,,,Whitby,Porirua,146,Endeavour Drive,"146 Endeavour Drive, Whitby, Porirua",361831,174.91360963,-41.11495242,,,Whitby,Porirua,Endeavour Drive,"146 Endeavour Drive, Whitby, Porirua",174.9136096333,-41.1149524167
POINT (174.87761845 -41.1146819833),1666520,1421470,Road,,71,,,,,Whitby,Porirua,71,Staithes Drive North,"71 Staithes Drive North, Whitby, Porirua",361796,174.87761845,-41.11468198,,,Whitby,Porirua,Staithes Drive North,"71 Staithes Drive North, Whitby, Porirua",174.87761845,-41.1146819833
POINT (174.8821402667 -41.11182295),1452038,1266112,Road,,43,,,,,Whitby,Porirua,43,Postgate Drive,"43 Postgate Drive, Whitby, Porirua",81162,174.88214027,-41.11182295,,,Whitby,Porirua,Postgate Drive,"43 Postgate Drive, Whitby, Porirua",174.8821402667,-41.11182295
POINT (174.8766742167 -41.1132459667),1622704,1392710,Road,,3,,,,,Whitby,Porirua,3,Gennaker Lane,"3 Gennaker Lane, Whitby, Porirua",351048,174.87667422,-41.11324597,,,Whitby,Porirua,Gennaker Lane,"3 Gennaker Lane, Whitby, Porirua",174.8766742167,-41.1132459667
POINT (174.9124079 -41.11741365),1627545,1395924,Road,,98,,,,,Whitby,Porirua,98,Endeavour Drive,"98 Endeavour Drive, Whitby, Porirua",361831,174.91240790,-41.11741365,,,Whitby,Porirua,Endeavour Drive,"98 Endeavour Drive, Whitby, Porirua",174.9124079,-41.11741365
POINT (174.8962115833 -41.1214324333),1936647,1500408,Road,,21,,,,,Whitby,Porirua,21,Resolution Drive,"21 Resolution Drive, Whitby, Porirua",370887,174.89621158,-41.12143243,,,Whitby,Porirua,Resolution Drive,"21 Resolution Drive, Whitby, Porirua",174.8962115833,-41.1214324333
