full_address,estimate_date,estimate_value,estimate_range,link
"10 Kate Way, Karori, Wellington",9/09/1996,$1.78M,$1.66M - $1.9M,https://www.homes.co.nz/address/wellington/karori/10-kate-way/QRwrz
"12 Woodhouse Avenue, Karori, Wellington",17/12/2002,$1.19M,$1.11M - $1.27M,https://www.homes.co.nz/address/wellington/karori/12-woodhouse-avenue/K05pE
"25 Ranelagh Street, Karori, Wellington",18/05/2005,$1.26M,$1.18M - $1.34M,https://www.homes.co.nz/address/wellington/karori/25-ranelagh-street/BlnyO
"10 Chaucer Way, Karori, Wellington",19/07/2019,$1.04M,$970K - $1.11M,https://www.homes.co.nz/address/wellington/karori/10-chaucer-way/4E2pk
"14 Chamberlain Road, Karori, Wellington",1/01/1970,$1.73M,$1.61M - $1.84M,https://www.homes.co.nz/address/wellington/karori/14-chamberlain-road/LDJNJ
"36 Friend Street, Karori, Wellington",17/11/2016,$3.3M,$3.08M - $3.51M,https://www.homes.co.nz/address/wellington/karori/36-friend-street/DLawL
"7 Cornford Street, Karori, Wellington",1/01/1970,$1.17M,$1.09M - $1.24M,https://www.homes.co.nz/address/wellington/karori/7-cornford-street/kkeVv
"81 Hatton Street, Karori, Wellington",1/01/1970,$1.78M,$1.67M - $1.9M,https://www.homes.co.nz/address/wellington/karori/81-hatton-street/ekMOw
"53 Donald Street, Karori, Wellington",17/02/1982,$1.92M,$1.8M - $2.05M,https://www.homes.co.nz/address/wellington/karori/53-donald-street/ggM8N
"12 Braithwaite Street, Karori, Wellington",18/09/2015,$2.82M,$2.63M - $3M,https://www.homes.co.nz/address/wellington/karori/12-braithwaite-street/rXQvM
"165 Karori Road, Karori, Wellington",1/01/1970,$2.88M,$2.69M - $3.07M,https://www.homes.co.nz/address/wellington/karori/165-karori-road/al2vB
"25 Braithwaite Street, Karori, Wellington",12/08/2015,$1.79M,$1.67M - $1.91M,https://www.homes.co.nz/address/wellington/karori/25-braithwaite-street/kkRbn
"2 Burn Street, Karori, Wellington",1/01/1970,$1.57M,$1.46M - $1.67M,https://www.homes.co.nz/address/wellington/karori/2-burn-street/K0pYk
"4 Mallam Street, Karori, Wellington",26/08/2020,$2.32M,$2.17M - $2.48M,https://www.homes.co.nz/address/wellington/karori/4-mallam-street/lXEQx
"7 Standen Street, Karori, Wellington",25/05/2020,$1.51M,$1.41M - $1.61M,https://www.homes.co.nz/address/wellington/karori/7-standen-street/pD4BG
"14 Espin Crescent, Karori, Wellington",10/03/2011,$1.83M,$1.71M - $1.95M,https://www.homes.co.nz/address/wellington/karori/14-espin-crescent/MkVvB
"17 Plymouth Street, Karori, Wellington",15/06/2016,$2.34M,$2.19M - $2.5M,https://www.homes.co.nz/address/wellington/karori/17-plymouth-street/K0K7G
"5 Gipps Street, Karori, Wellington",31/01/2003,$1.91M,$1.78M - $2.03M,https://www.homes.co.nz/address/wellington/karori/5-gipps-street/alLaa
"108A Montgomery Avenue, Karori, Wellington",26/01/2017,$885K,$830K - $945K,https://www.homes.co.nz/address/wellington/karori/108a-montgomery-avenue/15pep
"3/62 South Karori Road, Karori, Wellington",19/10/2017,$675K,$635K - $715K,https://www.homes.co.nz/address/wellington/karori/3-62-south-karori-road/j78YA
"6/2 Gipps Street, Karori, Wellington",16/02/2000,$550K,$515K - $585K,https://www.homes.co.nz/address/wellington/karori/6-2-gipps-street/jDYKx
"127A Makara Road, Karori, Wellington",3/11/2006,$565K,$535K - $600K,https://www.homes.co.nz/address/wellington/karori/127a-makara-road/4E0P8
"385A Karori Road, Karori, Wellington",25/11/2019,$1.56M,$1.46M - $1.67M,https://www.homes.co.nz/address/wellington/karori/385a-karori-road/84zEg
"11B Beauchamp Street, Karori, Wellington",3/10/2000,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/wellington/karori/11b-beauchamp-street/7EV5v
"11C Beauchamp Street, Karori, Wellington",29/08/2001,$1.14M,$1.07M - $1.21M,https://www.homes.co.nz/address/wellington/karori/11c-beauchamp-street/pDZGo
"9C Vera Street, Karori, Wellington",5/09/2013,$1.03M,$960K - $1.09M,https://www.homes.co.nz/address/wellington/karori/9c-vera-street/0r18Z
"125A Makara Road, Karori, Wellington",3/05/2012,$1M,$935K - $1.07M,https://www.homes.co.nz/address/wellington/karori/125a-makara-road/ROnNx
"47 Cooper Street, Karori, Wellington",15/01/1998,$2.23M,$2.09M - $2.38M,https://www.homes.co.nz/address/wellington/karori/47-cooper-street/84w0r
"19 Joll Street, Karori, Wellington",1/01/1970,$1.68M,$1.57M - $1.79M,https://www.homes.co.nz/address/wellington/karori/19-joll-street/Y24oP
"116 Messines Road, Karori, Wellington",5/11/2009,$3.46M,$3.23M - $3.69M,https://www.homes.co.nz/address/wellington/karori/116-messines-road/JLqKQ
"32 Duthie Street, Karori, Wellington",27/03/2000,$1.58M,$1.48M - $1.69M,https://www.homes.co.nz/address/wellington/karori/32-duthie-street/OgKAe
"50 Ponsonby Road, Karori, Wellington",16/10/2014,$1.42M,$1.33M - $1.51M,https://www.homes.co.nz/address/wellington/karori/50-ponsonby-road/o0qag
"72 Croydon Street, Karori, Wellington",1/01/1970,$1.15M,$1.08M - $1.22M,https://www.homes.co.nz/address/wellington/karori/72-croydon-street/0reNG
"5 Caldwell Street, Karori, Wellington",6/11/2002,$270K,$245K - $295K,https://www.homes.co.nz/address/wellington/karori/5-caldwell-street/K0eEQ
"3 Homewood Avenue, Karori, Wellington",18/07/2019,$1.5M,$1.4M - $1.6M,https://www.homes.co.nz/address/wellington/karori/3-homewood-avenue/W4aEL
"51 Futuna Close, Karori, Wellington",18/10/2018,$1.28M,$1.2M - $1.36M,https://www.homes.co.nz/address/wellington/karori/51-futuna-close/DLK2N
"113 Sunshine Avenue, Karori, Wellington",3/02/2010,$785K,$735K - $830K,https://www.homes.co.nz/address/wellington/karori/113-sunshine-avenue/X42X2
"8 Montgomery Avenue, Karori, Wellington",1/01/1970,$670K,$630K - $710K,https://www.homes.co.nz/address/wellington/karori/8-montgomery-avenue/9Y84o
"48A Friend Street, Karori, Wellington",21/05/2021,$1.03M,$940K - $1.12M,https://www.homes.co.nz/address/wellington/karori/48a-friend-street/vyN0l
"34 Beauchamp Street, Karori, Wellington",7/10/2005,$1.77M,$1.65M - $1.89M,https://www.homes.co.nz/address/wellington/karori/34-beauchamp-street/15xzq
"11 Chisenhall Street, Karori, Wellington",13/03/2006,$2.23M,$2.09M - $2.38M,https://www.homes.co.nz/address/wellington/karori/11-chisenhall-street/5EMPM
"35 Nottingham Street, Karori, Wellington",1/01/1970,$1.2M,$1.12M - $1.28M,https://www.homes.co.nz/address/wellington/karori/35-nottingham-street/Pavkr
"95 Karori Road, Karori, Wellington",27/08/1996,$1.46M,$1.36M - $1.55M,https://www.homes.co.nz/address/wellington/karori/95-karori-road/GkWrk
"115 Donald Street, Karori, Wellington",4/04/2019,$1.33M,$1.24M - $1.41M,https://www.homes.co.nz/address/wellington/karori/115-donald-street/jDRvM
"1 Croydon Street, Karori, Wellington",1/12/1980,$1.25M,$1.17M - $1.33M,https://www.homes.co.nz/address/wellington/karori/1-croydon-street/VaZll
"35 Croydon Street, Karori, Wellington",27/02/2019,$1.43M,$1.34M - $1.53M,https://www.homes.co.nz/address/wellington/karori/35-croydon-street/5EzVa
"43 Versailles Street, Karori, Wellington",7/10/2011,$1.59M,$1.49M - $1.7M,https://www.homes.co.nz/address/wellington/karori/43-versailles-street/2gNWN
"44A Nottingham Street, Karori, Wellington",7/08/2012,$1.27M,$1.19M - $1.35M,https://www.homes.co.nz/address/wellington/karori/44a-nottingham-street/Y2WoM
"41A Woodhouse Avenue, Karori, Wellington",5/04/2005,$840K,$790K - $890K,https://www.homes.co.nz/address/wellington/karori/41a-woodhouse-avenue/NenDM
"36A Friend Street, Karori, Wellington",12/02/2017,$1.73M,$1.61M - $1.84M,https://www.homes.co.nz/address/wellington/karori/36a-friend-street/7ER4M
"41A Parkvale Road, Karori, Wellington",21/05/2019,$1.85M,$1.73M - $1.97M,https://www.homes.co.nz/address/wellington/karori/41a-parkvale-road/WAjAK
"58 Friend Street, Karori, Wellington",12/05/2003,$1.09M,$1.02M - $1.15M,https://www.homes.co.nz/address/wellington/karori/58-friend-street/X4VP0
"55 Futuna Close, Karori, Wellington",3/04/2015,$1.13M,$1.06M - $1.2M,https://www.homes.co.nz/address/wellington/karori/55-futuna-close/NXYa9
"69E Chamberlain Road, Karori, Wellington",29/03/2018,$1.31M,$1.22M - $1.4M,https://www.homes.co.nz/address/wellington/karori/69e-chamberlain-road/PaBVv
"4/1 Braithwaite Street, Karori, Wellington",16/04/1999,$525K,$495K - $555K,https://www.homes.co.nz/address/wellington/karori/4-1-braithwaite-street/84MXZ
"37 Collier Avenue, Karori, Wellington",13/06/1984,$1.15M,$1.07M - $1.22M,https://www.homes.co.nz/address/wellington/karori/37-collier-avenue/x47wP
"74 Woodhouse Avenue, Karori, Wellington",1/01/1970,$1.04M,$970K - $1.11M,https://www.homes.co.nz/address/wellington/karori/74-woodhouse-avenue/K0lVB
"15 Chamberlain Road, Karori, Wellington",14/04/2005,$1.28M,$1.19M - $1.36M,https://www.homes.co.nz/address/wellington/karori/15-chamberlain-road/qkeax
"195 Karori Road, Karori, Wellington",1/01/1970,$2.13M,$1.99M - $2.27M,https://www.homes.co.nz/address/wellington/karori/195-karori-road/eklYW
"36 David Crescent, Karori, Wellington",8/09/1983,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/36-david-crescent/kk07l
"3 Aylesbury Way, Karori, Wellington",17/08/2012,$1.59M,$1.49M - $1.69M,https://www.homes.co.nz/address/wellington/karori/3-aylesbury-way/849BZ
"46 David Crescent, Karori, Wellington",9/09/2009,$1.88M,$1.76M - $2.01M,https://www.homes.co.nz/address/wellington/karori/46-david-crescent/MkgPK
"14 Wrights Hill Road, Karori, Wellington",8/08/2018,$1.57M,$1.46M - $1.67M,https://www.homes.co.nz/address/wellington/karori/14-wrights-hill-road/ZoyZV
"28 Voltaire Street, Karori, Wellington",29/07/2000,$1.09M,$1.02M - $1.17M,https://www.homes.co.nz/address/wellington/karori/28-voltaire-street/QRxM4
"88 Beauchamp Street, Karori, Wellington",16/06/1996,$1.16M,$1.08M - $1.23M,https://www.homes.co.nz/address/wellington/karori/88-beauchamp-street/o0J4Q
"11 Standen Street, Karori, Wellington",28/01/2014,$1.52M,$1.42M - $1.62M,https://www.homes.co.nz/address/wellington/karori/11-standen-street/Mk18v
"12 Flers Street, Karori, Wellington",19/07/2013,$1.53M,$1.43M - $1.63M,https://www.homes.co.nz/address/wellington/karori/12-flers-street/pDRDM
"17 Mallam Street, Karori, Wellington",1/01/1970,$1.4M,$1.31M - $1.49M,https://www.homes.co.nz/address/wellington/karori/17-mallam-street/0ro4j
"1 Mallam Street, Karori, Wellington",29/06/2010,$2.27M,$2.12M - $2.41M,https://www.homes.co.nz/address/wellington/karori/1-mallam-street/ggKNK
"79 Nottingham Street, Karori, Wellington",15/11/1984,$1.16M,$1.09M - $1.24M,https://www.homes.co.nz/address/wellington/karori/79-nottingham-street/DLYwv
"91 Standen Street, Karori, Wellington",16/02/2015,$1.65M,$1.55M - $1.76M,https://www.homes.co.nz/address/wellington/karori/91-standen-street/0rlKN
"43 Duthie Street, Karori, Wellington",11/04/2011,$1.81M,$1.69M - $1.93M,https://www.homes.co.nz/address/wellington/karori/43-duthie-street/bLNMb
"74 Messines Road, Karori, Wellington",8/12/2016,$2.47M,$2.31M - $2.63M,https://www.homes.co.nz/address/wellington/karori/74-messines-road/2Ee94
"99 Messines Road, Karori, Wellington",17/07/2010,$2.26M,$2.11M - $2.41M,https://www.homes.co.nz/address/wellington/karori/99-messines-road/LDe0V
"1 Thurleigh Grove, Karori, Wellington",17/04/2008,$480K,$455K - $510K,https://www.homes.co.nz/address/wellington/karori/1-thurleigh-grove/0r5kN
"60B Croydon Street, Karori, Wellington",10/10/2010,$920K,$865K - $975K,https://www.homes.co.nz/address/wellington/karori/60b-croydon-street/X4wAn
"1A Paisley Terrace, Karori, Wellington",11/05/2011,$1.23M,$1.15M - $1.31M,https://www.homes.co.nz/address/wellington/karori/1a-paisley-terrace/jDlLW
"26B Ranelagh Street, Karori, Wellington",2/11/2016,$635K,$595K - $670K,https://www.homes.co.nz/address/wellington/karori/26b-ranelagh-street/o0Aj8
"95 Makara Road, Karori, Wellington",10/03/2016,$1.03M,$970K - $1.09M,https://www.homes.co.nz/address/wellington/karori/95-makara-road/15g4p
"9 Buxton Avenue, Karori, Wellington",12/11/1997,$1.2M,$1.12M - $1.28M,https://www.homes.co.nz/address/wellington/karori/9-buxton-avenue/x4PqO
"13 Eagle Street, Karori, Wellington",12/08/2020,$1.39M,$1.29M - $1.48M,https://www.homes.co.nz/address/wellington/karori/13-eagle-street/84kJr
"16 Canterbury Street, Karori, Wellington",11/03/2003,$1.11M,$1.04M - $1.19M,https://www.homes.co.nz/address/wellington/karori/16-canterbury-street/15Qaq
"61 Montgomery Avenue, Karori, Wellington",10/03/2008,$1.11M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/karori/61-montgomery-avenue/LDgrJ
"6 Tedder Way, Karori, Wellington",1/11/2019,$1.17M,$1.09M - $1.24M,https://www.homes.co.nz/address/wellington/karori/6-tedder-way/E0WZ7
"8 Sunshine Avenue, Karori, Wellington",2/10/2001,$1.03M,$965K - $1.1M,https://www.homes.co.nz/address/wellington/karori/8-sunshine-avenue/OgM8X
"11 Marshall Street, Karori, Wellington",28/02/2000,$1.38M,$1.29M - $1.47M,https://www.homes.co.nz/address/wellington/karori/11-marshall-street/845yx
"35 Richmond Avenue, Karori, Wellington",26/03/1999,$1.53M,$1.43M - $1.63M,https://www.homes.co.nz/address/wellington/karori/35-richmond-avenue/ROl2Y
"62 Collier Avenue, Karori, Wellington",1/01/1970,$1.02M,$950K - $1.08M,https://www.homes.co.nz/address/wellington/karori/62-collier-avenue/Pa2wk
"167 Parkvale Road, Karori, Wellington",25/02/2021,$1.14M,$1.07M - $1.19M,https://www.homes.co.nz/address/wellington/karori/167-parkvale-road/Mwelv
"22 Friend Street, Karori, Wellington",30/11/2005,$1.64M,$1.53M - $1.75M,https://www.homes.co.nz/address/wellington/karori/22-friend-street/pDGKG
"81 Parkvale Road, Karori, Wellington",1/12/2018,$1.23M,$1.15M - $1.31M,https://www.homes.co.nz/address/wellington/karori/81-parkvale-road/NXbB9
"13 Beauchamp Street, Karori, Wellington",17/06/2002,$1.56M,$1.46M - $1.67M,https://www.homes.co.nz/address/wellington/karori/13-beauchamp-street/JLXVY
"147 Donald Street, Karori, Wellington",24/11/1996,$1.33M,$1.24M - $1.42M,https://www.homes.co.nz/address/wellington/karori/147-donald-street/84rZx
"149 Campbell Street, Karori, Wellington",20/10/1997,$785K,$740K - $835K,https://www.homes.co.nz/address/wellington/karori/149-campbell-street/84Yxj
"14 Beauchamp Street, Karori  6012, Wellington",29/10/2014,$2.34M,$2.19M - $2.5M,https://www.homes.co.nz/address/wellington/karori--6012/14-beauchamp-street/kkXMw
"1 Henderson Street, Karori, Wellington",31/03/2013,$1.49M,$1.39M - $1.58M,https://www.homes.co.nz/address/wellington/karori/1-henderson-street/DLRl1
"22 Scapa Terrace, Karori, Wellington",23/05/2019,$1.69M,$1.58M - $1.81M,https://www.homes.co.nz/address/wellington/karori/22-scapa-terrace/nLz7l
"8 Scapa Terrace, Karori, Wellington",18/03/1998,$1.54M,$1.44M - $1.64M,https://www.homes.co.nz/address/wellington/karori/8-scapa-terrace/4E9p8
"12 Paisley Terrace, Karori, Wellington",10/03/2011,$1.25M,$1.17M - $1.34M,https://www.homes.co.nz/address/wellington/karori/12-paisley-terrace/VanWo
"39 Nottingham Street, Karori, Wellington",4/12/2019,$1.13M,$1.05M - $1.2M,https://www.homes.co.nz/address/wellington/karori/39-nottingham-street/9Y8R9
"112 Messines Road, Karori, Wellington",22/11/2005,$2.2M,$2.05M - $2.34M,https://www.homes.co.nz/address/wellington/karori/112-messines-road/nLeD9
"33 Espin Crescent, Karori, Wellington",16/04/2016,$1.08M,$1.01M - $1.15M,https://www.homes.co.nz/address/wellington/karori/33-espin-crescent/bLxRY
"46 Duthie Street, Karori, Wellington",12/07/2002,$1.62M,$1.51M - $1.72M,https://www.homes.co.nz/address/wellington/karori/46-duthie-street/ggqjB
"47A Cornford Street, Karori, Wellington",27/01/1997,$1.23M,$1.15M - $1.31M,https://www.homes.co.nz/address/wellington/karori/47a-cornford-street/lXNLO
"45 Futuna Close, Karori, Wellington",30/10/2004,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/wellington/karori/45-futuna-close/LDkjK
"4 Thurleigh Grove, Karori, Wellington",29/06/2017,$1.2M,$1.12M - $1.28M,https://www.homes.co.nz/address/wellington/karori/4-thurleigh-grove/4Exwl
"28 Victory Avenue, Karori, Wellington",12/12/2010,$970K,$905K - $1.03M,https://www.homes.co.nz/address/wellington/karori/28-victory-avenue/ROGZY
"5 Paddington Grove, Karori, Wellington",13/07/1989,$1.35M,$1.26M - $1.44M,https://www.homes.co.nz/address/wellington/karori/5-paddington-grove/DL0AL
"88 Thurleigh Grove, Karori, Wellington",1/01/1970,$970K,$905K - $1.03M,https://www.homes.co.nz/address/wellington/karori/88-thurleigh-grove/vy0G0
"94 Thurleigh Grove, Karori, Wellington",1/01/1970,$1.07M,$1M - $1.14M,https://www.homes.co.nz/address/wellington/karori/94-thurleigh-grove/15bOy
"43 Cornford Street, Karori, Wellington",11/10/2017,$1.11M,$1.04M - $1.18M,https://www.homes.co.nz/address/wellington/karori/43-cornford-street/ggGMM
"63 Sunshine Avenue, Karori, Wellington",1/01/1970,$905K,$845K - $965K,https://www.homes.co.nz/address/wellington/karori/63-sunshine-avenue/kkgyw
"3 Morley Street, Karori, Wellington",18/01/2008,$1.59M,$1.48M - $1.69M,https://www.homes.co.nz/address/wellington/karori/3-morley-street/DLbR2
"40 Parklands Drive, Karori, Wellington",14/10/1996,$940K,$880K - $1M,https://www.homes.co.nz/address/wellington/karori/40-parklands-drive/x45gA
"79 Woodhouse Avenue, Karori, Wellington",17/04/2001,$875K,$820K - $925K,https://www.homes.co.nz/address/wellington/karori/79-woodhouse-avenue/84bj7
"8 Marshall Street, Karori, Wellington",27/02/1996,$1.09M,$1.02M - $1.16M,https://www.homes.co.nz/address/wellington/karori/8-marshall-street/rXb28
"8 Lethenty Way, Karori, Wellington",16/08/2012,$1.55M,$1.45M - $1.65M,https://www.homes.co.nz/address/wellington/karori/8-lethenty-way/alM7n
"137 Parkvale Road, Karori, Wellington",1/01/1970,$895K,$840K - $955K,https://www.homes.co.nz/address/wellington/karori/137-parkvale-road/DLWoD
"148 Parkvale Road, Karori, Wellington",4/08/2004,$1.11M,$1.04M - $1.19M,https://www.homes.co.nz/address/wellington/karori/148-parkvale-road/xOM0b
"22 Fancourt Street, Karori, Wellington",1/01/1970,$2.57M,$2.4M - $2.74M,https://www.homes.co.nz/address/wellington/karori/22-fancourt-street/alolA
"70 Hatton Street, Karori, Wellington",19/02/2019,$1.53M,$1.43M - $1.63M,https://www.homes.co.nz/address/wellington/karori/70-hatton-street/2EB7K
"144 Campbell Street, Karori, Wellington",1/01/1970,$1.27M,$1.19M - $1.35M,https://www.homes.co.nz/address/wellington/karori/144-campbell-street/Y2A7G
"275 Karori Road, Karori, Wellington",1/01/1970,$2.07M,$1.93M - $2.2M,https://www.homes.co.nz/address/wellington/karori/275-karori-road/7EyXQ
"7 Scorian Close, Karori, Wellington",17/07/2000,$1.22M,$1.15M - $1.3M,https://www.homes.co.nz/address/wellington/karori/7-scorian-close/Gk2Ag
"9 Henderson Street, Karori, Wellington",30/10/2016,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/9-henderson-street/rr79M
"2/136 Karori Road, Karori, Wellington",24/10/2018,$1.13M,$1.06M - $1.2M,https://www.homes.co.nz/address/wellington/karori/2-136-karori-road/nLl5M
"21 Seaforth Terrace, Karori, Wellington",1/01/1970,$975K,$910K - $1.04M,https://www.homes.co.nz/address/wellington/karori/21-seaforth-terrace/qk2PD
"38 Homewood Avenue, Karori, Wellington",20/01/2016,$1.83M,$1.71M - $1.95M,https://www.homes.co.nz/address/wellington/karori/38-homewood-avenue/841DM
"40 Ponsonby Road, Karori, Wellington",11/10/2011,$1.27M,$1.19M - $1.36M,https://www.homes.co.nz/address/wellington/karori/40-ponsonby-road/ZoOxP
"4 Pine Terrace, Karori, Wellington",25/01/2016,$2.78M,$2.6M - $2.97M,https://www.homes.co.nz/address/wellington/karori/4-pine-terrace/jDVPo
"1/1 Braithwaite Street, Karori, Wellington",6/08/1990,$530K,$500K - $565K,https://www.homes.co.nz/address/wellington/karori/1-1-braithwaite-street/Al4GL
"8B Baxter Way, Karori, Wellington",10/02/2007,$720K,$675K - $765K,https://www.homes.co.nz/address/wellington/karori/8b-baxter-way/rXB0D
"12A Parsons Glen, Karori, Wellington",26/10/2016,$1M,$940K - $1.07M,https://www.homes.co.nz/address/wellington/karori/12a-parsons-glen/ek1RW
"62 David Crescent, Karori, Wellington",10/02/1997,$1.48M,$1.38M - $1.57M,https://www.homes.co.nz/address/wellington/karori/62-david-crescent/NXqGl
"1/62 South Karori Road, Karori, Wellington",29/03/2019,$695K,$655K - $735K,https://www.homes.co.nz/address/wellington/karori/1-62-south-karori-road/ekDWJ
"46 Allington Road, Karori, Wellington",25/03/1988,$1.18M,$1.11M - $1.26M,https://www.homes.co.nz/address/wellington/karori/46-allington-road/W4awq
"63 Hathaway Avenue, Karori, Wellington",16/11/2011,$995K,$930K - $1.06M,https://www.homes.co.nz/address/wellington/karori/63-hathaway-avenue/x4brZ
"43 Montgomery Avenue, Karori, Wellington",25/05/2018,$985K,$920K - $1.05M,https://www.homes.co.nz/address/wellington/karori/43-montgomery-avenue/qkazx
"63 Cornford Street, Karori, Wellington",5/09/1996,$980K,$920K - $1.05M,https://www.homes.co.nz/address/wellington/karori/63-cornford-street/kkvKn
"70 Woodhouse Avenue, Karori, Wellington",2/12/2016,$1.07M,$1M - $1.14M,https://www.homes.co.nz/address/wellington/karori/70-woodhouse-avenue/Y2wAp
"25 David Crescent, Karori, Wellington",28/06/2013,$1.3M,$1.21M - $1.38M,https://www.homes.co.nz/address/wellington/karori/25-david-crescent/4EY1g
"2 Newcombe Crescent, Karori, Wellington",1/01/1970,$1.9M,$1.77M - $2.02M,https://www.homes.co.nz/address/wellington/karori/2-newcombe-crescent/ggkb2
"19 Shotter Street, Karori, Wellington",16/03/2020,$1.3M,$1.21M - $1.38M,https://www.homes.co.nz/address/wellington/karori/19-shotter-street/jDNPA
"1 Cardrona Way, Karori, Wellington",10/06/2009,$765K,$720K - $810K,https://www.homes.co.nz/address/wellington/karori/1-cardrona-way/ek0R7
"1 Ellerton Way, Karori, Wellington",18/12/1996,$1.44M,$1.35M - $1.53M,https://www.homes.co.nz/address/wellington/karori/1-ellerton-way/ek1yK
"25 Kano Street, Karori, Wellington",31/03/2015,$1.67M,$1.56M - $1.78M,https://www.homes.co.nz/address/wellington/karori/25-kano-street/PaRjk
"29 Cooper Street, Karori, Wellington",1/01/1970,$1.4M,$1.31M - $1.49M,https://www.homes.co.nz/address/wellington/karori/29-cooper-street/X4yRY
"3 Paparata Street, Karori, Wellington",18/03/2005,$1.29M,$1.21M - $1.38M,https://www.homes.co.nz/address/wellington/karori/3-paparata-street/NXQG9
"57 Beauchamp Street, Karori, Wellington",25/04/2004,$1.55M,$1.44M - $1.65M,https://www.homes.co.nz/address/wellington/karori/57-beauchamp-street/JLkLR
"60 Standen Street, Karori, Wellington",14/10/1985,$1.31M,$1.23M - $1.4M,https://www.homes.co.nz/address/wellington/karori/60-standen-street/K0Nrq
"9 Marsden Avenue, Karori, Wellington",24/05/1998,$2.82M,$2.63M - $3M,https://www.homes.co.nz/address/wellington/karori/9-marsden-avenue/LDJoq
"19 Plymouth Street, Karori, Wellington",5/03/2008,$2.04M,$1.9M - $2.17M,https://www.homes.co.nz/address/wellington/karori/19-plymouth-street/lXEMn
"31 Duthie Street, Karori, Wellington",1/12/2000,$1.44M,$1.35M - $1.54M,https://www.homes.co.nz/address/wellington/karori/31-duthie-street/Y2R5a
"4 Kate Way, Karori, Wellington",1/01/1970,$1.4M,$1.31M - $1.49M,https://www.homes.co.nz/address/wellington/karori/4-kate-way/x40bP
"141 Karori Road, Karori, Wellington",18/05/1983,$1.33M,$1.24M - $1.42M,https://www.homes.co.nz/address/wellington/karori/141-karori-road/JLEba
"45 Espin Crescent, Karori, Wellington",1/01/1970,$865K,$810K - $915K,https://www.homes.co.nz/address/wellington/karori/45-espin-crescent/gglOV
"26 Khouri Avenue, Karori, Wellington",4/11/1996,$1.29M,$1.2M - $1.37M,https://www.homes.co.nz/address/wellington/karori/26-khouri-avenue/zO57Q
"29 St Albans Avenue, Karori, Wellington",24/03/2016,$1.14M,$1.07M - $1.22M,https://www.homes.co.nz/address/wellington/karori/29-st-albans-avenue/Al1LL
"31 Makara Road, Karori, Wellington",1/01/1970,$1.04M,$970K - $1.1M,https://www.homes.co.nz/address/wellington/karori/31-makara-road/DLOx1
"22 Victory Avenue, Karori, Wellington",17/04/2014,$960K,$895K - $1.02M,https://www.homes.co.nz/address/wellington/karori/22-victory-avenue/GkjoZ
"31 Montgomery Avenue, Karori, Wellington",30/03/2016,$935K,$875K - $995K,https://www.homes.co.nz/address/wellington/karori/31-montgomery-avenue/X4pyj
"11 Lynmouth Avenue, Karori, Wellington",1/01/1970,$1.18M,$1.11M - $1.26M,https://www.homes.co.nz/address/wellington/karori/11-lynmouth-avenue/5rOw5
"33 Collier Avenue, Karori, Wellington",28/11/1996,$1.27M,$1.19M - $1.35M,https://www.homes.co.nz/address/wellington/karori/33-collier-avenue/qyb7X
"69 Collier Avenue, Karori, Wellington",20/11/2017,$1.3M,$1.22M - $1.39M,https://www.homes.co.nz/address/wellington/karori/69-collier-avenue/DL9en
"103 Parkvale Road, Karori, Wellington",9/06/2006,$1.12M,$1.04M - $1.19M,https://www.homes.co.nz/address/wellington/karori/103-parkvale-road/ROMGZ
"33 David Crescent, Karori, Wellington",1/01/1970,$1.29M,$1.21M - $1.38M,https://www.homes.co.nz/address/wellington/karori/33-david-crescent/JLRBa
"66 Homewood Avenue, Karori, Wellington",1/01/1970,$2.22M,$2.07M - $2.36M,https://www.homes.co.nz/address/wellington/karori/66-homewood-avenue/Y2wl7
"128 Campbell Street, Karori, Wellington",1/01/1970,$1.1M,$1.03M - $1.17M,https://www.homes.co.nz/address/wellington/karori/128-campbell-street/RqwRy
"21 Scapa Terrace, Karori, Wellington",1/01/1970,$1.21M,$1.13M - $1.29M,https://www.homes.co.nz/address/wellington/karori/21-scapa-terrace/lXvBx
"22 Monaghan Avenue, Karori, Wellington",14/09/2012,$1.31M,$1.23M - $1.4M,https://www.homes.co.nz/address/wellington/karori/22-monaghan-avenue/bLx4R
"71 Kano Street, Karori, Wellington",22/06/2017,$1.32M,$1.23M - $1.41M,https://www.homes.co.nz/address/wellington/karori/71-kano-street/DLeKL
"8 Masefield Way, Karori, Wellington",31/01/1986,$2.81M,$2.63M - $3M,https://www.homes.co.nz/address/wellington/karori/8-masefield-way/X4B1n
"91 Beauchamp Street, Karori, Wellington",6/09/2013,$1.42M,$1.33M - $1.52M,https://www.homes.co.nz/address/wellington/karori/91-beauchamp-street/OgwAN
"25 Curtis Street, Karori, Wellington",14/12/1987,$965K,$905K - $1.03M,https://www.homes.co.nz/address/wellington/karori/25-curtis-street/2Eb48
"48 Standen Street, Karori, Wellington",24/06/2010,$1.18M,$1.1M - $1.26M,https://www.homes.co.nz/address/wellington/karori/48-standen-street/vyngK
