full_address,estimate_date,estimate_value,estimate_range,link
"72 Cashmere Avenue, Khandallah, Wellington",19/11/2002,$1.99M,$1.88M - $2.1M,https://www.homes.co.nz/address/wellington/khandallah/72-cashmere-avenue/yb7DQ
"35 Nicholson Road, Khandallah, Wellington",14/08/2014,$2.13M,$2M - $2.25M,https://www.homes.co.nz/address/wellington/khandallah/35-nicholson-road/ZowQN
"19 Woodmancote Road, Khandallah, Wellington",1/01/1970,$1.84M,$1.73M - $1.94M,https://www.homes.co.nz/address/wellington/khandallah/19-woodmancote-road/7EPEq
"19 Nicholson Road, Khandallah, Wellington",18/06/2003,$2.3M,$2.17M - $2.43M,https://www.homes.co.nz/address/wellington/khandallah/19-nicholson-road/JLBv1
"5 Elgin Way, Khandallah, Wellington",4/02/2004,$1.1M,$1.06M - $1.14M,https://www.homes.co.nz/address/wellington/khandallah/5-elgin-way/5EyLV
"2A Cashmere Avenue, Khandallah, Wellington",9/12/2004,$1.45M,$1.37M - $1.53M,https://www.homes.co.nz/address/wellington/khandallah/2a-cashmere-avenue/Alq1K
"4 Gavaskar Place, Khandallah, Wellington",5/09/2002,$1.47M,$1.38M - $1.55M,https://www.homes.co.nz/address/wellington/khandallah/4-gavaskar-place/ROr9q
"11 Ardross Avenue, Khandallah, Wellington",28/05/2013,$2M,$1.89M - $2.12M,https://www.homes.co.nz/address/wellington/khandallah/11-ardross-avenue/x4rE2
"136 Cockayne Road, Khandallah, Wellington",29/06/2019,$1.84M,$1.73M - $1.94M,https://www.homes.co.nz/address/wellington/khandallah/136-cockayne-road/GkLvO
"34 Agra Crescent, Khandallah, Wellington",8/12/2000,$1.57M,$1.48M - $1.66M,https://www.homes.co.nz/address/wellington/khandallah/34-agra-crescent/BlbnR
"55 Waru Street, Khandallah, Wellington",1/01/1970,$1.61M,$1.52M - $1.7M,https://www.homes.co.nz/address/wellington/khandallah/55-waru-street/DLPww
"69 Jubilee Road, Khandallah, Wellington",11/11/2014,$2.92M,$2.76M - $3.09M,https://www.homes.co.nz/address/wellington/khandallah/69-jubilee-road/Y2KMP
"136 Cashmere Avenue, Khandallah, Wellington",28/01/2011,$1.95M,$1.84M - $2.06M,https://www.homes.co.nz/address/wellington/khandallah/136-cashmere-avenue/84rlK
"7 Onslow Road, Khandallah, Wellington",31/05/2010,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/wellington/khandallah/7-onslow-road/DLb8D
"84B Calcutta Street, Khandallah, Wellington",1/01/1970,$580K,$530K - $630K,https://www.homes.co.nz/address/wellington/khandallah/84b-calcutta-street/wrgbZ
"27 Woodmancote Road, Khandallah, Wellington",13/05/2009,$2.49M,$2.35M - $2.63M,https://www.homes.co.nz/address/wellington/khandallah/27-woodmancote-road/MkDR1
"74 Clark Street, Khandallah, Wellington",12/07/2000,$3.5M,$3.3M - $3.7M,https://www.homes.co.nz/address/wellington/khandallah/74-clark-street/15xAq
"7 Box Hill, Khandallah, Wellington",1/01/1970,$2M,$1.89M - $2.11M,https://www.homes.co.nz/address/wellington/khandallah/7-box-hill/2E25j
"10 Dekka Street, Khandallah, Wellington",1/01/1970,$1.82M,$1.71M - $1.92M,https://www.homes.co.nz/address/wellington/khandallah/10-dekka-street/B4E15
"17 Agra Crescent, Khandallah, Wellington",18/12/2010,$1.76M,$1.66M - $1.86M,https://www.homes.co.nz/address/wellington/khandallah/17-agra-crescent/nLwGM
"70 Nicholson Road, Khandallah, Wellington",2/10/2012,$1.26M,$1.18M - $1.33M,https://www.homes.co.nz/address/wellington/khandallah/70-nicholson-road/jD7po
"38 Rama Crescent, Khandallah, Wellington",19/10/1998,$1.7M,$1.61M - $1.8M,https://www.homes.co.nz/address/wellington/khandallah/38-rama-crescent/wrgyD
"11 Rangoon Street, Khandallah, Wellington",9/07/1999,$1.66M,$1.57M - $1.76M,https://www.homes.co.nz/address/wellington/khandallah/11-rangoon-street/ekg27
"3 Chella Way, Khandallah, Wellington",1/01/1970,$910K,$860K - $960K,https://www.homes.co.nz/address/wellington/khandallah/3-chella-way/Gkepr
"6 Chella Way, Khandallah, Wellington",3/08/2010,$1.59M,$1.5M - $1.68M,https://www.homes.co.nz/address/wellington/khandallah/6-chella-way/DL0bn
"12 Amritsar Street, Khandallah, Wellington",1/01/1970,$1.58M,$1.49M - $1.67M,https://www.homes.co.nz/address/wellington/khandallah/12-amritsar-street/bLQKa
"18 Mandalay Terrace, Khandallah, Wellington",20/02/2013,$2.05M,$1.93M - $2.16M,https://www.homes.co.nz/address/wellington/khandallah/18-mandalay-terrace/wxrwl
"4 Ravi Street, Khandallah, Wellington",1/01/1970,$1.19M,$1.13M - $1.26M,https://www.homes.co.nz/address/wellington/khandallah/4-ravi-street/MwoQe
"29A Cockayne Road, Khandallah, Wellington",22/02/1998,$2M,$1.89M - $2.11M,https://www.homes.co.nz/address/wellington/khandallah/29a-cockayne-road/Oxnre
"101 Madras Street, Khandallah, Wellington",17/12/2013,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/wellington/khandallah/101-madras-street/vyW5e
"34 Clutha Avenue, Khandallah, Wellington",1/01/1970,$1.58M,$1.49M - $1.67M,https://www.homes.co.nz/address/wellington/khandallah/34-clutha-avenue/rXqK1
"4 Kabul Street, Khandallah, Wellington",18/07/2006,$2.13M,$2.01M - $2.25M,https://www.homes.co.nz/address/wellington/khandallah/4-kabul-street/kkJZP
"75 Cockayne Road, Khandallah, Wellington",29/07/2009,$1.37M,$1.3M - $1.45M,https://www.homes.co.nz/address/wellington/khandallah/75-cockayne-road/albbB
"86 Nicholson Road, Khandallah, Wellington",10/02/2003,$1.34M,$1.27M - $1.42M,https://www.homes.co.nz/address/wellington/khandallah/86-nicholson-road/ggvNe
"22 Delhi Crescent, Khandallah, Wellington",29/06/2021,$1.17M,$1.1M - $1.24M,https://www.homes.co.nz/address/wellington/khandallah/22-delhi-crescent/nLWRl
"103 Cashmere Avenue, Khandallah, Wellington",16/07/2016,$1.37M,$1.29M - $1.45M,https://www.homes.co.nz/address/wellington/khandallah/103-cashmere-avenue/84ykM
"13 Harbour Park Terrace, Khandallah, Wellington",1/01/1970,$1.56M,$1.48M - $1.65M,https://www.homes.co.nz/address/wellington/khandallah/13-harbour-park-terrace/qkeYM
"3/49 Mandalay Terrace, Khandallah, Wellington",4/10/2012,$800K,$770K - $830K,https://www.homes.co.nz/address/wellington/khandallah/3-49-mandalay-terrace/o0lzb
"40 Lohia Street, Khandallah, Wellington",1/01/1970,$1.89M,$1.78M - $2M,https://www.homes.co.nz/address/wellington/khandallah/40-lohia-street/9Yvjo
"57 Lohia Street, Khandallah, Wellington",21/08/2018,$2.43M,$2.29M - $2.57M,https://www.homes.co.nz/address/wellington/khandallah/57-lohia-street/2gWKJ
"46B Simla Crescent, Khandallah, Wellington",1/01/1970,$1.44M,$1.36M - $1.52M,https://www.homes.co.nz/address/wellington/khandallah/46b-simla-crescent/ROx8g
"54B Mandalay Terrace, Khandallah, Wellington",18/12/2017,$1.43M,$1.37M - $1.48M,https://www.homes.co.nz/address/wellington/khandallah/54b-mandalay-terrace/LDWqW
"60 Amapur Drive, Khandallah, Wellington",21/01/2008,$1.53M,$1.44M - $1.62M,https://www.homes.co.nz/address/wellington/khandallah/60-amapur-drive/Alyax
"10 Amapur Drive, Khandallah, Wellington",25/10/2019,$1.36M,$1.28M - $1.44M,https://www.homes.co.nz/address/wellington/khandallah/10-amapur-drive/AlrYy
"30 Lucknow Terrace, Khandallah, Wellington",1/06/2003,$1.38M,$1.3M - $1.46M,https://www.homes.co.nz/address/wellington/khandallah/30-lucknow-terrace/LDpJq
"12 Clutha Avenue, Khandallah, Wellington",3/06/2004,$1.72M,$1.62M - $1.82M,https://www.homes.co.nz/address/wellington/khandallah/12-clutha-avenue/alEML
"4 Butavas Street, Khandallah, Wellington",1/01/1970,$6.84M,$6.45M - $7.23M,https://www.homes.co.nz/address/wellington/khandallah/4-butavas-street/15La0
"38 Rangoon Street, Khandallah, Wellington",3/12/2012,$1.22M,$1.15M - $1.29M,https://www.homes.co.nz/address/wellington/khandallah/38-rangoon-street/Y24Rp
"79 Amritsar Street, Khandallah, Wellington",1/01/1970,$1.71M,$1.61M - $1.81M,https://www.homes.co.nz/address/wellington/khandallah/79-amritsar-street/rX5BR
"82 Ranui Crescent, Khandallah, Wellington",20/07/2018,$1.06M,$995K - $1.12M,https://www.homes.co.nz/address/wellington/khandallah/82-ranui-crescent/vObVK
"8 Raumati Terrace, Khandallah, Wellington",1/01/1970,$1.39M,$1.31M - $1.46M,https://www.homes.co.nz/address/wellington/khandallah/8-raumati-terrace/wxBGD
"49 Homebush Road, Khandallah, Wellington",22/03/1998,$1M,$945K - $1.06M,https://www.homes.co.nz/address/wellington/khandallah/49-homebush-road/W4nGW
"21 Rama Crescent, Khandallah, Wellington",3/03/2016,$1.42M,$1.36M - $1.47M,https://www.homes.co.nz/address/wellington/khandallah/21-rama-crescent/kkNoW
"120 Onslow Road, Khandallah, Wellington",25/06/2007,$1.49M,$1.41M - $1.58M,https://www.homes.co.nz/address/wellington/khandallah/120-onslow-road/alnMw
"96B Nicholson Road, Khandallah, Wellington",21/08/2017,$2.13M,$2.01M - $2.25M,https://www.homes.co.nz/address/wellington/khandallah/96b-nicholson-road/Ynl1y
"109 Cockayne Road, Khandallah, Wellington",1/01/1970,$1.22M,$1.15M - $1.29M,https://www.homes.co.nz/address/wellington/khandallah/109-cockayne-road/OgQrn
"11 Ngatoto Street, Khandallah, Wellington",6/10/2017,$1.83M,$1.72M - $1.93M,https://www.homes.co.nz/address/wellington/khandallah/11-ngatoto-street/GkBkO
"45 Burma Road, Khandallah, Wellington",10/08/2017,$1.32M,$1.25M - $1.4M,https://www.homes.co.nz/address/wellington/khandallah/45-burma-road/K0wKB
"114 Nicholson Road, Khandallah, Wellington",1/01/1970,$1.04M,$980K - $1.1M,https://www.homes.co.nz/address/wellington/khandallah/114-nicholson-road/MkpnY
"38 Izard Road, Khandallah, Wellington",20/03/2003,$1.78M,$1.68M - $1.88M,https://www.homes.co.nz/address/wellington/khandallah/38-izard-road/Blpoj
"69 Cockayne Road, Khandallah, Wellington",27/08/2010,$1.69M,$1.59M - $1.78M,https://www.homes.co.nz/address/wellington/khandallah/69-cockayne-road/MkJ7v
"7 Whitu Street, Khandallah, Wellington",27/01/2005,$1.55M,$1.46M - $1.64M,https://www.homes.co.nz/address/wellington/khandallah/7-whitu-street/ggEA9
"48 Rama Crescent, Khandallah, Wellington",1/01/1970,$1.54M,$1.45M - $1.63M,https://www.homes.co.nz/address/wellington/khandallah/48-rama-crescent/OgWE1
"51 Madras Street, Khandallah, Wellington",7/01/2000,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/wellington/khandallah/51-madras-street/MkEP5
"117 Cashmere Avenue, Khandallah, Wellington",1/01/1970,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/wellington/khandallah/117-cashmere-avenue/DLyZN
"25 Jubilee Road, Khandallah, Wellington",1/01/1970,$2.41M,$2.28M - $2.55M,https://www.homes.co.nz/address/wellington/khandallah/25-jubilee-road/VY5Qy
"5 Narbada Crescent, Khandallah, Wellington",30/03/2006,$1.29M,$1.21M - $1.36M,https://www.homes.co.nz/address/wellington/khandallah/5-narbada-crescent/845jZ
"21C Ngatoto Street, Khandallah, Wellington",22/07/2020,$2.02M,$1.9M - $2.13M,https://www.homes.co.nz/address/wellington/khandallah/21c-ngatoto-street/VaY25
"175 Onslow Road, Khandallah, Wellington",31/10/2000,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/wellington/khandallah/175-onslow-road/zOLY8
"49A Calcutta Street, Khandallah, Wellington",17/07/2015,$1.46M,$1.38M - $1.55M,https://www.homes.co.nz/address/wellington/khandallah/49a-calcutta-street/JLEOR
"43A Amritsar Street, Khandallah, Wellington",1/10/2006,$1.38M,$1.3M - $1.45M,https://www.homes.co.nz/address/wellington/khandallah/43a-amritsar-street/wxOV9
"45B Calcutta Street, Khandallah, Wellington",4/10/2002,$1.15M,$1.1M - $1.19M,https://www.homes.co.nz/address/wellington/khandallah/45b-calcutta-street/ZoBLw
"48 Satara Crescent, Khandallah, Wellington",20/02/2001,$1.08M,$1.02M - $1.15M,https://www.homes.co.nz/address/wellington/khandallah/48-satara-crescent/QRBwP
"143 Homebush Road, Khandallah, Wellington",20/12/2004,$2.01M,$1.9M - $2.13M,https://www.homes.co.nz/address/wellington/khandallah/143-homebush-road/Y2W7G
"35 Delhi Crescent, Khandallah, Wellington",22/02/2011,$715K,$690K - $745K,https://www.homes.co.nz/address/wellington/khandallah/35-delhi-crescent/K0ADQ
"124 Homebush Road, Khandallah, Wellington",15/04/2005,$870K,$820K - $920K,https://www.homes.co.nz/address/wellington/khandallah/124-homebush-road/Mk0Rk
"3/142 Onslow Road, Khandallah, Wellington",26/11/2019,$1.14M,$1.09M - $1.18M,https://www.homes.co.nz/address/wellington/khandallah/3-142-onslow-road/NXW0M
"15 Kapil Grove, Khandallah, Wellington",29/10/2003,$1.34M,$1.27M - $1.42M,https://www.homes.co.nz/address/wellington/khandallah/15-kapil-grove/K09XE
"22 Kimberley Way, Khandallah, Wellington",20/12/2013,$2.51M,$2.36M - $2.65M,https://www.homes.co.nz/address/wellington/khandallah/22-kimberley-way/E0ayw
"5/75 Delhi Crescent, Khandallah, Wellington",21/02/2012,$845K,$815K - $880K,https://www.homes.co.nz/address/wellington/khandallah/5-75-delhi-crescent/DLpxv
"4 Nicholson Road, Khandallah, Wellington",1/01/1970,$1.86M,$1.75M - $1.96M,https://www.homes.co.nz/address/wellington/khandallah/4-nicholson-road/alwje
"73 Nicholson Road, Khandallah, Wellington",1/01/1970,$1.99M,$1.88M - $2.11M,https://www.homes.co.nz/address/wellington/khandallah/73-nicholson-road/qka0X
"9 Nicholson Road, Khandallah, Wellington",18/01/2008,$2.16M,$2.03M - $2.28M,https://www.homes.co.nz/address/wellington/khandallah/9-nicholson-road/2Eea4
"30 Rama Crescent, Khandallah, Wellington",23/09/1999,$1.73M,$1.63M - $1.82M,https://www.homes.co.nz/address/wellington/khandallah/30-rama-crescent/ekwB7
"25 Ranui Crescent, Khandallah, Wellington",1/01/1970,$845K,$810K - $875K,https://www.homes.co.nz/address/wellington/khandallah/25-ranui-crescent/Gkq0g
"46 Mandalay Terrace, Khandallah, Wellington",7/11/2013,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/wellington/khandallah/46-mandalay-terrace/LD1wK
"26 Baroda Street, Khandallah, Wellington",1/01/1970,$1.49M,$1.4M - $1.57M,https://www.homes.co.nz/address/wellington/khandallah/26-baroda-street/DL5a1
"16 Kimberley Way, Khandallah, Wellington",13/06/2000,$1.04M,$1M - $1.08M,https://www.homes.co.nz/address/wellington/khandallah/16-kimberley-way/BloGq
"11A Baroda Street, Khandallah, Wellington",23/09/2014,$1.34M,$1.26M - $1.42M,https://www.homes.co.nz/address/wellington/khandallah/11a-baroda-street/15egE
"43A Cockayne Road, Khandallah, Wellington",27/06/2014,$1.59M,$1.5M - $1.68M,https://www.homes.co.nz/address/wellington/khandallah/43a-cockayne-road/alb85
"60A Cashmere Avenue, Khandallah, Wellington",14/07/2018,$2.84M,$2.67M - $3M,https://www.homes.co.nz/address/wellington/khandallah/60a-cashmere-avenue/ROWNy
"21A Lohia Street, Khandallah, Wellington",1/01/1970,$1.39M,$1.31M - $1.47M,https://www.homes.co.nz/address/wellington/khandallah/21a-lohia-street/ekjVJ
"4/50 Mandalay Terrace, Khandallah, Wellington",12/11/2015,$1.29M,$1.24M - $1.34M,https://www.homes.co.nz/address/wellington/khandallah/4-50-mandalay-terrace/oPKyr
"15 Mysore Street, Khandallah, Wellington",5/09/2006,$1.35M,$1.27M - $1.43M,https://www.homes.co.nz/address/wellington/khandallah/15-mysore-street/ggLoN
"17 Lucknow Terrace, Khandallah, Wellington",8/03/2002,$1.79M,$1.68M - $1.89M,https://www.homes.co.nz/address/wellington/khandallah/17-lucknow-terrace/E0EOK
"13 Box Hill, Khandallah, Wellington",3/08/2015,$1.6M,$1.51M - $1.69M,https://www.homes.co.nz/address/wellington/khandallah/13-box-hill/bLwQ2
"13 Baroda Street, Khandallah, Wellington",14/06/2019,$1.66M,$1.56M - $1.75M,https://www.homes.co.nz/address/wellington/khandallah/13-baroda-street/7EDA8
"25 Clark Street, Khandallah, Wellington",24/03/2012,$1.37M,$1.3M - $1.45M,https://www.homes.co.nz/address/wellington/khandallah/25-clark-street/pDGe5
"39 Cashmere Avenue, Khandallah, Wellington",1/03/2007,$2.04M,$1.93M - $2.16M,https://www.homes.co.nz/address/wellington/khandallah/39-cashmere-avenue/jDBZz
"3 Baroda Street, Khandallah, Wellington",1/01/1970,$1.16M,$1.09M - $1.22M,https://www.homes.co.nz/address/wellington/khandallah/3-baroda-street/PaZvv
"8 Kimberley Way, Khandallah, Wellington",21/03/2000,$930K,$880K - $985K,https://www.homes.co.nz/address/wellington/khandallah/8-kimberley-way/jDZnG
"28 Lochiel Road, Khandallah, Wellington",23/12/2010,$1.83M,$1.76M - $1.9M,https://www.homes.co.nz/address/wellington/khandallah/28-lochiel-road/MkPnZ
"33 Cockayne Road, Khandallah, Wellington",1/01/1970,$1.67M,$1.58M - $1.77M,https://www.homes.co.nz/address/wellington/khandallah/33-cockayne-road/LDYQV
"20 Imran Terrace, Khandallah, Wellington",7/09/2018,$1.37M,$1.29M - $1.45M,https://www.homes.co.nz/address/wellington/khandallah/20-imran-terrace/ROeEy
"35 Rangoon Street, Khandallah, Wellington",12/03/2019,$1.33M,$1.25M - $1.41M,https://www.homes.co.nz/address/wellington/khandallah/35-rangoon-street/AEzPX
"9 Chella Way, Khandallah, Wellington",11/02/2016,$1.15M,$1.08M - $1.21M,https://www.homes.co.nz/address/wellington/khandallah/9-chella-way/MkMBv
"100 Ranui Crescent, Khandallah, Wellington",24/04/2008,$1.49M,$1.41M - $1.58M,https://www.homes.co.nz/address/wellington/khandallah/100-ranui-crescent/2ELp4
"80 Lohia Street, Khandallah, Wellington",16/11/2014,$1.43M,$1.35M - $1.51M,https://www.homes.co.nz/address/wellington/khandallah/80-lohia-street/OgV5J
"21 Ravi Street, Khandallah, Wellington",1/05/2007,$2.47M,$2.33M - $2.62M,https://www.homes.co.nz/address/wellington/khandallah/21-ravi-street/OglbM
"59 Calcutta Street, Khandallah, Wellington",24/03/2016,$1.95M,$1.84M - $2.06M,https://www.homes.co.nz/address/wellington/khandallah/59-calcutta-street/ROlKP
"12 Amapur Drive, Khandallah, Wellington",25/03/1996,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/wellington/khandallah/12-amapur-drive/ROEVy
"135 Cockayne Road, Khandallah, Wellington",1/01/1970,$745K,$715K - $770K,https://www.homes.co.nz/address/wellington/khandallah/135-cockayne-road/9Y1bA
"16 Box Hill, Khandallah, Wellington",19/11/2011,$2.41M,$2.27M - $2.54M,https://www.homes.co.nz/address/wellington/khandallah/16-box-hill/kkpOP
"45 Clark Street, Khandallah, Wellington",1/01/1970,$1.56M,$1.47M - $1.65M,https://www.homes.co.nz/address/wellington/khandallah/45-clark-street/1XNAw
"2/4 Baroda Street, Khandallah, Wellington",24/08/2017,$755K,$725K - $785K,https://www.homes.co.nz/address/wellington/khandallah/2-4-baroda-street/0rogj
"41 Everest Street, Khandallah, Wellington",15/04/2004,$2.44M,$2.3M - $2.58M,https://www.homes.co.nz/address/wellington/khandallah/41-everest-street/Bl8Qq
"10 Rangoon Street, Khandallah, Wellington",3/10/2007,$1.35M,$1.27M - $1.43M,https://www.homes.co.nz/address/wellington/khandallah/10-rangoon-street/4EAwV
"16 Gurkha Crescent, Khandallah, Wellington",3/12/2020,$1.06M,$1.02M - $1.1M,https://www.homes.co.nz/address/wellington/khandallah/16-gurkha-crescent/rXKoY
"26 Imran Terrace, Khandallah, Wellington",21/07/1997,$1.62M,$1.53M - $1.71M,https://www.homes.co.nz/address/wellington/khandallah/26-imran-terrace/ggO4D
"91 Madras Street, Khandallah, Wellington",1/01/1970,$1.28M,$1.21M - $1.36M,https://www.homes.co.nz/address/wellington/khandallah/91-madras-street/AlVKx
"132 Cashmere Avenue, Khandallah, Wellington",9/06/2016,$1.36M,$1.28M - $1.44M,https://www.homes.co.nz/address/wellington/khandallah/132-cashmere-avenue/5EMrM
"26 Raumati Terrace, Khandallah, Wellington",23/05/2007,$1.18M,$1.12M - $1.25M,https://www.homes.co.nz/address/wellington/khandallah/26-raumati-terrace/5ERK5
"45 Lohia Street, Khandallah, Wellington",1/01/1970,$1.44M,$1.35M - $1.52M,https://www.homes.co.nz/address/wellington/khandallah/45-lohia-street/ekr7x
"45 Homebush Road, Khandallah, Wellington",5/10/2002,$1.26M,$1.19M - $1.34M,https://www.homes.co.nz/address/wellington/khandallah/45-homebush-road/BlokO
"3/10 Box Hill, Khandallah, Wellington",11/08/1997,$925K,$890K - $960K,https://www.homes.co.nz/address/wellington/khandallah/3-10-box-hill/LDkEV
"22 Everest Street, Khandallah, Wellington",13/02/2020,$2.3M,$2.17M - $2.43M,https://www.homes.co.nz/address/wellington/khandallah/22-everest-street/Y2wNP
"32A Cashmere Avenue, Khandallah, Wellington",29/05/2019,$1.27M,$1.19M - $1.34M,https://www.homes.co.nz/address/wellington/khandallah/32a-cashmere-avenue/wxvzj
"62A Amritsar Street, Khandallah, Wellington",7/03/2016,$1.43M,$1.35M - $1.51M,https://www.homes.co.nz/address/wellington/khandallah/62a-amritsar-street/9YPv7
"19C Kabul Street, Khandallah, Wellington",11/05/2021,$1.67M,$1.58M - $1.77M,https://www.homes.co.nz/address/wellington/khandallah/19c-kabul-street/K0VgB
"2/8 Narbada Crescent, Khandallah, Wellington",16/05/2021,$720K,$695K - $750K,https://www.homes.co.nz/address/wellington/khandallah/2-8-narbada-crescent/Zob9w
"161A Cockayne Road, Khandallah, Wellington",6/03/2000,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/wellington/khandallah/161a-cockayne-road/0rPLB
"2B Cashmere Avenue, Khandallah, Wellington",11/09/2013,$1.29M,$1.22M - $1.37M,https://www.homes.co.nz/address/wellington/khandallah/2b-cashmere-avenue/VavOy
"2 Calcutta Street, Khandallah, Wellington",1/03/2004,$1.6M,$1.51M - $1.69M,https://www.homes.co.nz/address/wellington/khandallah/2-calcutta-street/ROZEx
"3 Krishna Way, Khandallah, Wellington",3/04/2012,$1.49M,$1.41M - $1.58M,https://www.homes.co.nz/address/wellington/khandallah/3-krishna-way/ROaK1
"5 Lochiel Road, Khandallah, Wellington",23/03/2007,$2.09M,$1.97M - $2.2M,https://www.homes.co.nz/address/wellington/khandallah/5-lochiel-road/Mkq5Z
"5 Krishna Way, Khandallah, Wellington",1/11/2000,$1.61M,$1.52M - $1.7M,https://www.homes.co.nz/address/wellington/khandallah/5-krishna-way/zO0NQ
"76 Calcutta Street, Khandallah, Wellington",1/01/1970,$1.51M,$1.42M - $1.59M,https://www.homes.co.nz/address/wellington/khandallah/76-calcutta-street/ggM49
"7 Waru Street, Khandallah, Wellington",18/12/2020,$1.16M,$1.09M - $1.23M,https://www.homes.co.nz/address/wellington/khandallah/7-waru-street/2ElR7
"51 Rangoon Street, Khandallah, Wellington",24/10/2000,$1.39M,$1.31M - $1.46M,https://www.homes.co.nz/address/wellington/khandallah/51-rangoon-street/0rxnG
"74 Delhi Crescent, Khandallah, Wellington",28/08/2009,$1.54M,$1.45M - $1.63M,https://www.homes.co.nz/address/wellington/khandallah/74-delhi-crescent/0rV5B
"89 Madras Street, Khandallah, Wellington",17/11/2006,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/wellington/khandallah/89-madras-street/wxobB
"38 Lohia Street, Khandallah, Wellington",29/05/2017,$3.19M,$3.01M - $3.37M,https://www.homes.co.nz/address/wellington/khandallah/38-lohia-street/rXZDn
"44 Mandalay Terrace, Khandallah, Wellington",12/08/2011,$1.44M,$1.35M - $1.52M,https://www.homes.co.nz/address/wellington/khandallah/44-mandalay-terrace/wxkeD
"9 Kamla Way, Khandallah, Wellington",13/05/2003,$1.32M,$1.25M - $1.4M,https://www.homes.co.nz/address/wellington/khandallah/9-kamla-way/DLG0r
"13 Benares Street, Khandallah, Wellington",15/12/2015,$2.09M,$1.98M - $2.21M,https://www.homes.co.nz/address/wellington/khandallah/13-benares-street/4Ekq8
"18 Benares Street, Khandallah, Wellington",25/01/2001,$555K,$505K - $600K,https://www.homes.co.nz/address/wellington/khandallah/18-benares-street/E0RQX
"137 Onslow Road, Khandallah, Wellington",1/01/1970,$670K,$645K - $695K,https://www.homes.co.nz/address/wellington/khandallah/137-onslow-road/ZoOrO
"9 Kapil Grove, Khandallah, Wellington",1/07/2021,$1.3M,$1.27M - $1.32M,https://www.homes.co.nz/address/wellington/khandallah/9-kapil-grove/AlZOQ
"25 Woodmancote Road, Khandallah, Wellington",20/05/2003,$2.37M,$2.23M - $2.5M,https://www.homes.co.nz/address/wellington/khandallah/25-woodmancote-road/DLKX0
"44 Baroda Street, Khandallah, Wellington",9/12/2020,$1.57M,$1.48M - $1.66M,https://www.homes.co.nz/address/wellington/khandallah/44-baroda-street/X405Y
"45 Jubilee Road, Khandallah, Wellington",30/11/2004,$2.05M,$1.94M - $2.17M,https://www.homes.co.nz/address/wellington/khandallah/45-jubilee-road/ggeoN
"51 Everest Street, Khandallah, Wellington",15/03/2016,$1.68M,$1.59M - $1.78M,https://www.homes.co.nz/address/wellington/khandallah/51-everest-street/K0bjk
"5 Dekka Street, Khandallah, Wellington",1/01/1970,$1.64M,$1.55M - $1.73M,https://www.homes.co.nz/address/wellington/khandallah/5-dekka-street/bLR0R
"99 Cockayne Road, Khandallah, Wellington",3/04/2014,$2.52M,$2.37M - $2.66M,https://www.homes.co.nz/address/wellington/khandallah/99-cockayne-road/ROxvx
"1/42 Madras Street, Khandallah, Wellington",10/05/2014,$1M,$945K - $1.06M,https://www.homes.co.nz/address/wellington/khandallah/1-42-madras-street/9ZKDA
"10 Imran Terrace, Khandallah, Wellington",19/06/2004,$1.94M,$1.83M - $2.05M,https://www.homes.co.nz/address/wellington/khandallah/10-imran-terrace/Y2Pjp
"12 Omar Street, Khandallah, Wellington",21/09/2016,$1.53M,$1.45M - $1.62M,https://www.homes.co.nz/address/wellington/khandallah/12-omar-street/wxByj
"15A Omar Street, Khandallah, Wellington",15/02/2013,$1.35M,$1.27M - $1.43M,https://www.homes.co.nz/address/wellington/khandallah/15a-omar-street/jDzqW
"102 Nicholson Road, Khandallah, Wellington",1/01/1970,$1.1M,$1.03M - $1.16M,https://www.homes.co.nz/address/wellington/khandallah/102-nicholson-road/5EZNL
"117 Onslow Road, Khandallah, Wellington",1/01/1970,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/wellington/khandallah/117-onslow-road/Bloaq
"31 Ranui Crescent, Khandallah, Wellington",28/11/2014,$1.17M,$1.1M - $1.23M,https://www.homes.co.nz/address/wellington/khandallah/31-ranui-crescent/Pa8Lw
"42 Raumati Terrace, Khandallah, Wellington",28/04/2014,$1.34M,$1.26M - $1.41M,https://www.homes.co.nz/address/wellington/khandallah/42-raumati-terrace/NXBel
"92 Amritsar Street, Khandallah, Wellington",11/09/2006,$1.48M,$1.4M - $1.56M,https://www.homes.co.nz/address/wellington/khandallah/92-amritsar-street/Paxnw
"1 Homebush Road, Khandallah, Wellington",1/05/2004,$2.25M,$2.12M - $2.38M,https://www.homes.co.nz/address/wellington/khandallah/1-homebush-road/x4Jj5
"71 Homebush Road, Khandallah, Wellington",5/08/2020,$900K,$850K - $950K,https://www.homes.co.nz/address/wellington/khandallah/71-homebush-road/LD1JV
